encounter_id,date,year,month,probe,sza_deg,mlt,cone_deg,clock_deg,dp_nPa,bz_nT,near_occ,bg_occ,Dn,EB,cone_bin_calc,retained,qc_transition_cleanliness,qc_disturbance,qc_boundary_motion,omni_context_quality_note,boundary_uncertainty_note,r_re,x_gsm_re
2019-10-28_thd,2019-10-28,2019,10,thd,14.6,12.0,68.2,199.3,1.59,-1.95,0.42,0.1755,0.1668,4.2161,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.72,10.38
2019-10-29_thd,2019-10-29,2019,10,thd,14.6,12.1,69.1,202.4,1.62,-1.9,0.3909,0.2079,0.5516,14.4784,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.87,10.52
2019-10-29_the,2019-10-29,2019,10,the,17.0,12.0,62.2,356.4,2.79,1.36,0.5051,0.0656,0.073,2.7197,perpendicular,True,clean,undisturbed,stable,good,plausible,9.73,9.3
2019-10-30_tha,2019-10-30,2019,10,tha,20.5,12.1,68.0,253.1,6.74,-2.44,0.0814,0.6838,6.4022,4.6139,perpendicular,True,mixed,uncertain,uncertain,good,uncertain,10.97,10.27
2019-10-30_thd,2019-10-30,2019,10,thd,14.8,12.3,70.0,271.9,1.82,0.39,0.3604,0.1453,0.0609,1.6173,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.13,10.76
2019-10-30_the,2019-10-30,2019,10,the,17.5,11.7,84.2,277.1,8.05,1.08,0.4368,0.3036,1.3266,15.417,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,8.57,8.18
2019-10-31_thd,2019-10-31,2019,10,thd,15.4,12.2,40.4,283.2,1.4,0.12,0.4189,0.2636,0.0534,0.8609,low-cone,True,mixed,undisturbed,uncertain,good,uncertain,11.98,11.55
2019-10-31_the,2019-10-31,2019,10,the,16.6,12.0,80.2,292.8,8.68,3.0,0.2105,0.5401,0.1618,20.1779,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.01,9.59
2019-11-03_thd,2019-11-03,2019,11,thd,15.7,12.2,78.3,307.8,1.89,1.48,0.114,0.5105,2.443,2.7385,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.41,11.95
2019-11-03_the,2019-11-03,2019,11,the,17.8,12.1,67.2,312.3,1.81,1.33,0.4183,0.0518,0.0244,5.3879,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.0,10.48
2019-11-04_tha,2019-11-04,2019,11,tha,21.0,12.5,78.4,69.5,5.65,1.18,0.0773,0.816,8.6214,3.6404,perpendicular,True,mixed,uncertain,stable,good,plausible,11.95,11.16
2019-11-04_thd,2019-11-04,2019,11,thd,15.9,11.8,76.9,188.2,1.82,-0.9,0.2495,0.3732,0.0409,3.6497,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.69,11.24
2019-11-04_the,2019-11-04,2019,11,the,17.6,12.0,76.9,188.2,1.82,-0.9,0.3719,0.1388,0.0469,3.5729,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.06,10.54
2019-11-05_tha,2019-11-05,2019,11,tha,21.3,12.3,87.2,122.5,1.6,-1.63,0.2111,0.105,0.8771,1.1984,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,12.18,11.35
2019-11-05_thd,2019-11-05,2019,11,thd,15.4,12.1,78.8,205.8,1.83,-0.62,0.1134,0.6161,1.1247,1.5208,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.79,12.33
2019-11-05_the,2019-11-05,2019,11,the,17.6,12.0,77.4,192.6,1.83,-0.88,0.3205,0.1915,0.0468,3.7904,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.29,10.76
2019-11-06_thd,2019-11-06,2019,11,thd,15.9,12.4,23.9,134.0,1.31,-0.54,0.1346,0.5521,1.7817,2.1975,quasi-radial,True,mixed,undisturbed,uncertain,good,uncertain,13.21,12.7
2019-11-06_the,2019-11-06,2019,11,the,17.5,12.3,39.8,64.3,1.53,0.62,0.3501,0.0518,0.8557,2.7997,low-cone,True,clean,undisturbed,uncertain,good,uncertain,11.58,11.04
2019-11-07_thd,2019-11-07,2019,11,thd,16.0,12.0,87.6,108.9,0.94,-0.81,0.1634,0.4608,1.045,5.2363,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,13.57,13.05
2019-11-08_the,2019-11-08,2019,11,the,18.4,12.1,52.8,131.0,1.36,-1.78,0.1892,0.246,1.0063,1.4292,intermediate,True,mixed,undisturbed,uncertain,good,uncertain,12.2,11.58
2019-11-09_tha,2019-11-09,2019,11,tha,21.1,12.2,85.1,114.4,2.09,-1.15,0.1472,0.6419,0.9153,1.6446,perpendicular,True,clean,undisturbed,stable,good,plausible,12.69,11.84
2019-11-09_thd,2019-11-09,2019,11,thd,15.9,12.3,55.5,66.4,1.38,0.82,0.0795,0.7647,1.8505,1.5743,intermediate,True,mixed,uncertain,uncertain,good,uncertain,13.91,13.38
2019-11-09_the,2019-11-09,2019,11,the,18.2,12.0,72.6,122.9,1.35,-1.35,0.1763,0.29,1.1879,1.1296,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.45,11.82
2019-11-10_tha,2019-11-10,2019,11,tha,21.2,12.4,65.1,168.5,1.69,-1.33,0.1858,0.5315,0.6071,3.2874,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,12.83,11.96
2019-11-10_the,2019-11-10,2019,11,the,18.2,12.1,66.0,122.1,1.33,-1.31,0.1789,0.3462,1.1706,1.1577,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.66,12.03
2019-11-11_thd,2019-11-11,2019,11,thd,17.9,11.5,79.0,277.0,4.19,1.41,0.0881,0.7406,4.2487,4.7362,perpendicular,True,mixed,uncertain,stable,good,plausible,12.44,11.84
2019-11-11_the,2019-11-11,2019,11,the,18.1,12.3,75.6,135.7,2.52,-2.14,0.074,0.7987,1.2695,5.6717,perpendicular,True,mixed,uncertain,stable,good,plausible,12.68,12.06
2019-11-12_tha,2019-11-12,2019,11,tha,21.8,12.4,81.0,327.3,2.01,7.1,0.0628,0.5742,0.6946,1.4565,perpendicular,True,clean,uncertain,stable,good,plausible,13.07,12.14
2019-11-12_the,2019-11-12,2019,11,the,18.6,12.4,77.7,324.3,1.71,8.45,0.1917,0.4191,0.2615,1.5381,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,12.95,12.27
2019-11-18_tha,2019-11-18,2019,11,tha,21.7,12.5,47.7,285.5,1.73,0.33,0.0738,0.5063,1.1178,1.2405,intermediate,True,mixed,uncertain,uncertain,good,uncertain,13.07,12.14
2019-11-22_tha,2019-11-22,2019,11,tha,21.7,12.0,50.4,103.3,1.65,-1.02,0.2202,0.2897,0.8835,1.9846,intermediate,True,clean,undisturbed,uncertain,good,uncertain,12.79,11.88
2019-11-23_tha,2019-11-23,2019,11,tha,21.6,12.1,50.5,101.2,1.64,-0.87,0.2252,0.0819,0.9157,1.9717,intermediate,True,clean,undisturbed,uncertain,good,uncertain,12.57,11.69
2019-11-24_tha,2019-11-24,2019,11,tha,21.4,12.3,58.6,114.0,1.56,-1.88,0.2165,0.1309,0.9011,1.2005,intermediate,True,clean,undisturbed,uncertain,good,uncertain,12.37,11.52
2019-11-25_the,2019-11-25,2019,11,the,19.1,12.1,75.3,97.0,1.25,-0.42,0.1135,0.602,1.1309,2.0781,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,13.58,12.83
2019-11-27_the,2019-11-27,2019,11,the,19.2,12.4,37.5,246.5,1.42,-0.22,0.0843,0.6726,1.617,1.6997,low-cone,True,mixed,uncertain,uncertain,good,uncertain,13.5,12.75
2019-11-28_tha,2019-11-28,2019,11,tha,21.6,12.2,54.1,296.7,2.13,1.15,0.2972,0.073,1.0771,1.4162,intermediate,True,mixed,undisturbed,stable,good,plausible,11.51,10.7
2019-11-28_thd,2019-11-28,2019,11,thd,17.6,12.5,79.3,81.8,2.03,0.53,0.1117,0.5895,1.5592,1.3704,perpendicular,True,mixed,undisturbed,stable,good,plausible,12.78,12.18
2019-11-29_tha,2019-11-29,2019,11,tha,21.3,12.1,82.4,253.8,2.22,-1.08,0.3043,0.1375,2.0896,9.5952,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.24,10.48
2019-11-30_tha,2019-11-30,2019,11,tha,21.3,12.2,78.0,260.5,2.26,-0.62,0.4173,0.0154,0.1746,14.5083,perpendicular,True,clean,uncertain,stable,good,plausible,10.79,10.06
2019-11-30_the,2019-11-30,2019,11,the,19.1,12.2,78.0,260.5,2.26,-0.62,0.1292,0.6671,1.5623,1.3676,perpendicular,True,mixed,undisturbed,stable,good,plausible,12.73,12.02
2019-12-01_tha,2019-12-01,2019,12,tha,20.8,12.2,48.1,297.0,3.36,1.58,0.259,0.3082,1.0439,6.1199,intermediate,True,mixed,undisturbed,stable,good,plausible,10.95,10.23
2019-12-02_the,2019-12-02,2019,12,the,19.0,12.4,46.5,314.4,1.62,1.33,0.1676,0.4026,1.1659,1.0613,intermediate,True,mixed,undisturbed,uncertain,good,uncertain,12.67,11.97
2019-12-03_thd,2019-12-03,2019,12,thd,16.6,12.3,69.8,116.3,1.53,-0.85,0.1239,0.5741,1.2773,1.4799,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.99,12.44
2019-12-03_the,2019-12-03,2019,12,the,19.2,12.2,59.0,133.0,1.52,-1.27,0.1622,0.3583,1.1021,0.9748,intermediate,True,unclear,undisturbed,uncertain,good,uncertain,12.42,11.73
2019-12-04_the,2019-12-04,2019,12,the,18.9,12.0,75.5,301.3,2.12,1.03,0.1401,0.4272,0.8048,1.8086,perpendicular,True,clean,undisturbed,stable,good,plausible,12.12,11.46
2019-12-05_the,2019-12-05,2019,12,the,19.1,12.3,78.0,293.5,2.0,0.9,0.3642,0.1549,0.0146,5.9296,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.17,10.56
2019-12-06_thd,2019-12-06,2019,12,thd,16.2,12.3,54.2,286.6,1.16,0.58,0.317,0.1612,0.8392,2.6681,intermediate,True,clean,undisturbed,uncertain,good,uncertain,12.14,11.65
2019-12-08_the,2019-12-08,2019,12,the,18.9,12.3,29.3,48.8,1.82,0.56,0.3855,0.0686,0.0328,2.273,quasi-radial,True,clean,undisturbed,uncertain,good,uncertain,11.21,10.61
2019-12-09_the,2019-12-09,2019,12,the,18.6,12.0,52.0,290.5,1.95,1.13,0.4303,0.0439,0.0189,4.0628,intermediate,True,clean,uncertain,uncertain,good,uncertain,10.89,10.32
2019-12-10_thd,2019-12-10,2019,12,thd,16.3,12.3,87.7,299.4,1.58,2.88,0.4686,0.0545,0.0867,2.4907,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.86,10.43
2019-12-11_the,2019-12-11,2019,12,the,17.9,12.1,80.0,259.1,2.48,-0.76,0.3819,0.1759,0.1219,14.0461,perpendicular,True,clean,undisturbed,stable,good,plausible,10.55,10.03
2019-12-15_thd,2019-12-15,2019,12,thd,21.9,10.9,74.9,288.3,1.08,0.67,0.2057,0.4916,3.4555,4.7705,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,14.05,13.03
2019-12-18_thd,2019-12-18,2019,12,thd,16.2,11.5,78.5,68.4,3.6,1.71,0.3257,0.3401,0.0523,4.6592,perpendicular,True,clean,undisturbed,stable,good,plausible,10.38,9.96
2019-12-18_the,2019-12-18,2019,12,the,17.8,12.3,68.8,126.8,3.42,-3.43,0.5475,0.0966,0.0403,2.496,perpendicular,True,clean,undisturbed,stable,good,plausible,8.63,8.22
2019-12-19_thd,2019-12-19,2019,12,thd,14.6,12.0,79.2,77.8,3.49,0.94,0.5453,0.0545,0.0794,4.7199,perpendicular,True,clean,undisturbed,stable,good,plausible,8.39,8.12
2019-12-25_thd,2019-12-25,2019,12,thd,17.5,11.2,85.0,306.9,3.87,3.62,0.4435,0.5565,0.1203,6.1537,perpendicular,True,clean,undisturbed,stable,good,plausible,9.1,8.68
2020-12-06_tha,2020-12-06,2020,12,tha,11.9,12.1,42.1,137.7,2.36,-2.13,0.3182,0.2742,0.0362,2.5222,low-cone,True,clean,undisturbed,stable,good,plausible,10.45,10.23
2020-12-06_thd,2020-12-06,2020,12,thd,11.2,12.0,41.1,143.7,2.58,-1.93,0.4405,0.1544,0.0482,2.8572,low-cone,True,clean,undisturbed,stable,good,plausible,9.67,9.49
2020-12-09_tha,2020-12-09,2020,12,tha,10.9,12.1,59.0,229.8,2.64,-1.5,0.1975,0.4246,2.7324,3.7001,intermediate,True,mixed,undisturbed,stable,good,plausible,10.95,10.76
2020-12-09_thd,2020-12-09,2020,12,thd,10.3,12.0,54.4,210.7,2.29,-1.88,0.3737,0.1989,0.0407,11.037,intermediate,True,clean,undisturbed,stable,good,plausible,10.2,10.03
2020-12-09_the,2020-12-09,2020,12,the,12.1,12.1,60.8,224.8,2.56,-1.39,0.469,0.0995,0.0153,3.5883,perpendicular,True,clean,undisturbed,stable,good,plausible,9.67,9.46
2020-12-10_tha,2020-12-10,2020,12,tha,10.9,12.2,86.3,309.6,6.07,3.67,0.0816,0.7391,1.2764,1.75,perpendicular,True,mixed,uncertain,uncertain,good,uncertain,11.22,11.02
2020-12-10_thd,2020-12-10,2020,12,thd,10.3,12.1,87.3,302.9,6.55,3.65,0.1318,0.597,1.2457,2.058,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,10.46,10.29
2020-12-10_the,2020-12-10,2020,12,the,12.1,12.2,87.1,307.0,6.32,3.6,0.2394,0.4786,0.0688,4.1051,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,9.95,9.73
2020-12-12_tha,2020-12-12,2020,12,tha,11.1,12.2,56.7,284.6,1.68,0.97,0.19,0.2562,1.0642,1.2905,intermediate,True,mixed,undisturbed,uncertain,good,uncertain,11.74,11.51
2020-12-13_tha,2020-12-13,2020,12,tha,11.0,12.1,40.1,276.6,1.39,0.19,0.1961,0.1341,0.0385,2.6179,low-cone,True,clean,undisturbed,uncertain,good,uncertain,11.93,11.72
2020-12-15_thd,2020-12-15,2020,12,thd,10.5,11.8,30.3,188.5,1.83,-1.21,0.2413,0.2995,0.7147,2.2129,low-cone,True,clean,undisturbed,uncertain,good,uncertain,11.27,11.08
2020-12-15_the,2020-12-15,2020,12,the,12.6,11.7,30.3,188.5,1.83,-1.21,0.4755,0.0356,0.0097,5.8824,low-cone,True,clean,uncertain,uncertain,good,uncertain,10.24,9.99
2020-12-16_tha,2020-12-16,2020,12,tha,10.1,12.1,44.8,199.5,1.81,-1.04,0.1397,0.6221,2.1497,1.7303,low-cone,True,mixed,undisturbed,uncertain,good,uncertain,12.32,12.13
2020-12-16_thd,2020-12-16,2020,12,thd,10.3,12.0,29.7,195.6,1.74,-1.29,0.1472,0.3902,1.4508,1.0952,quasi-radial,True,mixed,undisturbed,uncertain,good,uncertain,11.7,11.51
2020-12-16_the,2020-12-16,2020,12,the,11.8,12.0,36.1,197.5,1.74,-1.14,0.2728,0.2154,1.8664,1.2585,low-cone,True,mixed,undisturbed,uncertain,good,uncertain,11.23,10.99
2020-12-17_tha,2020-12-17,2020,12,tha,9.9,12.2,72.5,42.4,1.9,1.73,0.1434,0.6558,1.031,2.1381,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.49,12.3
2020-12-17_thd,2020-12-17,2020,12,thd,10.0,12.1,72.0,64.7,1.76,1.54,0.1613,0.3737,1.036,1.929,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,11.92,11.74
2020-12-17_the,2020-12-17,2020,12,the,11.5,12.1,71.5,59.6,1.84,1.71,0.2293,0.2345,0.394,3.7782,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.47,11.23
2020-12-18_thd,2020-12-18,2020,12,thd,10.1,12.1,68.3,94.1,2.17,-0.3,0.1243,0.6145,1.2057,0.991,perpendicular,True,unclear,undisturbed,stable,good,plausible,12.13,11.94
2020-12-18_the,2020-12-18,2020,12,the,11.7,12.2,69.1,92.4,2.17,-0.18,0.1381,0.4498,1.0866,1.0271,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.71,11.47
2020-12-20_tha,2020-12-20,2020,12,tha,9.9,12.1,61.2,51.4,1.3,1.27,0.1518,0.5548,0.9142,0.844,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.92,12.73
2020-12-20_thd,2020-12-20,2020,12,thd,10.4,12.1,58.9,60.5,1.23,0.86,0.2143,0.1764,0.9461,0.828,intermediate,True,mixed,undisturbed,uncertain,good,uncertain,12.5,12.3
2020-12-21_thd,2020-12-21,2020,12,thd,10.3,12.0,63.7,264.3,1.78,-0.67,0.1177,0.6726,1.7872,1.6174,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.66,12.45
2020-12-21_the,2020-12-21,2020,12,the,11.6,12.0,64.7,257.5,1.91,-1.47,0.1492,0.6102,1.1273,1.6743,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.33,12.08
2020-12-22_the,2020-12-22,2020,12,the,11.3,12.0,70.4,113.5,2.24,-0.2,0.0818,0.7622,1.2418,2.0854,perpendicular,True,mixed,uncertain,stable,good,plausible,12.49,12.25
2020-12-24_the,2020-12-24,2020,12,the,10.8,12.0,55.3,89.4,2.01,0.03,0.0644,0.7605,1.3414,1.0462,intermediate,True,mixed,uncertain,stable,good,plausible,12.64,12.42
2020-12-25_the,2020-12-25,2020,12,the,10.8,12.1,34.8,337.0,1.52,0.73,0.1356,0.6254,1.3202,1.3033,low-cone,True,mixed,undisturbed,uncertain,good,uncertain,12.78,12.56
2020-12-26_the,2020-12-26,2020,12,the,10.9,12.2,29.0,27.3,1.43,0.99,0.0954,0.6485,0.6482,2.4707,quasi-radial,True,clean,uncertain,uncertain,good,uncertain,12.91,12.67
2021-01-02_tha,2021-01-02,2021,1,tha,7.4,12.1,31.4,157.6,1.12,-0.8,0.1993,0.3376,0.678,2.5449,low-cone,True,clean,undisturbed,uncertain,good,uncertain,12.66,12.55
2021-01-03_thd,2021-01-03,2021,1,thd,9.2,12.1,62.6,93.7,1.4,-0.09,0.0975,0.663,1.4152,0.4156,perpendicular,True,unclear,uncertain,uncertain,good,uncertain,12.88,12.72
2021-01-04_tha,2021-01-04,2021,1,tha,7.2,12.0,27.5,35.6,1.83,1.06,0.1476,0.5867,1.3091,1.0823,quasi-radial,True,mixed,undisturbed,uncertain,good,uncertain,12.33,12.23
2021-01-04_thd,2021-01-04,2021,1,thd,9.1,12.0,35.9,36.4,1.7,0.8,0.0845,0.7172,1.3925,0.9488,low-cone,True,unclear,uncertain,uncertain,good,uncertain,12.76,12.6
2021-01-06_tha,2021-01-06,2021,1,tha,7.3,12.2,40.9,280.3,6.98,0.49,0.0616,0.8588,6.3197,5.7109,low-cone,True,mixed,uncertain,uncertain,good,uncertain,11.48,11.39
2021-01-06_thd,2021-01-06,2021,1,thd,8.8,11.8,49.6,254.8,1.36,-0.74,0.1525,0.5969,0.7982,1.8549,intermediate,True,clean,undisturbed,uncertain,good,uncertain,12.75,12.6
2021-01-07_tha,2021-01-07,2021,1,tha,6.2,12.0,51.8,242.3,1.52,-0.63,0.1593,0.3707,0.8326,1.7278,intermediate,True,clean,undisturbed,uncertain,good,uncertain,11.92,11.85
2021-01-07_thd,2021-01-07,2021,1,thd,8.5,11.9,44.4,253.9,1.42,-0.56,0.1715,0.4708,0.8244,1.9943,low-cone,True,clean,undisturbed,uncertain,good,uncertain,12.44,12.31
2021-01-07_the,2021-01-07,2021,1,the,9.0,11.9,43.3,253.8,1.46,-0.53,0.1401,0.6354,1.173,1.243,low-cone,True,mixed,undisturbed,uncertain,good,uncertain,12.73,12.58
2021-01-09_the,2021-01-09,2021,1,the,8.6,12.1,78.0,274.7,1.24,0.32,0.2099,0.2135,1.2082,1.0091,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.44,12.3
2021-01-11_tha,2021-01-11,2021,1,tha,5.9,12.0,74.6,117.6,5.19,-5.26,0.0734,0.7813,0.621,1.976,perpendicular,True,clean,uncertain,stable,good,plausible,10.99,10.94
2021-01-12_tha,2021-01-12,2021,1,tha,5.5,12.0,72.1,57.0,1.64,2.47,0.4082,0.0157,0.0295,3.2505,perpendicular,True,clean,uncertain,uncertain,good,uncertain,10.76,10.71
2021-01-12_thd,2021-01-12,2021,1,thd,8.2,11.9,67.3,53.0,1.63,2.59,0.2647,0.1666,0.9818,1.8093,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.44,11.32
2021-01-12_the,2021-01-12,2021,1,the,8.4,11.9,69.1,55.5,1.65,2.49,0.1665,0.3228,0.9779,1.7348,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.89,11.76
2021-01-13_tha,2021-01-13,2021,1,tha,5.5,11.8,28.3,74.6,1.99,0.44,0.2613,0.2643,0.0414,3.481,quasi-radial,True,clean,undisturbed,uncertain,good,uncertain,11.04,10.99
2021-01-13_thd,2021-01-13,2021,1,thd,7.8,11.9,26.9,81.6,1.96,0.21,0.2461,0.2816,0.0263,3.7019,quasi-radial,True,clean,undisturbed,uncertain,good,uncertain,11.2,11.09
2021-01-13_the,2021-01-13,2021,1,the,7.9,11.9,28.3,75.8,1.99,0.4,0.1394,0.4239,1.0154,1.9878,quasi-radial,True,mixed,undisturbed,uncertain,good,uncertain,11.67,11.56
2021-01-14_tha,2021-01-14,2021,1,tha,5.0,12.0,30.2,68.6,2.04,0.62,0.3736,0.1601,0.0267,5.1407,low-cone,True,clean,undisturbed,stable,good,plausible,10.5,10.46
2021-01-14_thd,2021-01-14,2021,1,thd,8.0,12.0,28.3,74.4,1.99,0.44,0.3499,0.183,0.0245,4.5441,quasi-radial,True,clean,undisturbed,uncertain,good,uncertain,10.73,10.63
2021-01-14_the,2021-01-14,2021,1,the,7.9,11.9,28.3,74.4,1.99,0.44,0.1396,0.4069,1.0169,1.9711,quasi-radial,True,mixed,undisturbed,uncertain,good,uncertain,11.61,11.5
2021-01-15_thd,2021-01-15,2021,1,thd,7.3,11.9,75.0,68.8,1.84,0.74,0.3283,0.1757,0.0091,4.2015,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.94,10.85
2021-01-15_the,2021-01-15,2021,1,the,7.4,12.0,78.3,69.4,1.77,0.69,0.2163,0.2851,0.7128,2.6204,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.45,11.35
2021-01-16_tha,2021-01-16,2021,1,tha,4.3,12.0,55.8,334.7,2.08,1.14,0.4682,0.0564,0.0107,5.2768,intermediate,True,clean,undisturbed,stable,good,plausible,9.99,9.96
2021-01-16_thd,2021-01-16,2021,1,thd,7.1,12.0,59.7,19.4,2.19,0.87,0.3241,0.2313,0.0157,4.719,intermediate,True,clean,undisturbed,stable,good,plausible,10.69,10.61
2021-01-16_the,2021-01-16,2021,1,the,7.2,12.0,54.7,5.1,2.14,0.94,0.2143,0.3457,0.0368,3.4013,intermediate,True,clean,undisturbed,stable,good,plausible,11.22,11.13
2021-01-17_thd,2021-01-17,2021,1,thd,7.3,12.0,83.4,93.0,1.95,-0.11,0.4112,0.1062,0.0193,7.9014,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.44,10.35
2021-01-17_the,2021-01-17,2021,1,the,7.4,12.1,85.0,92.7,1.94,-0.1,0.299,0.2331,0.0218,6.4802,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.97,10.88
2021-01-18_tha,2021-01-18,2021,1,tha,4.6,12.0,61.6,103.2,2.55,-0.58,0.4857,0.1053,0.0094,7.1429,perpendicular,True,clean,undisturbed,stable,good,plausible,9.47,9.44
2021-01-18_thd,2021-01-18,2021,1,thd,7.5,12.0,60.1,90.2,2.47,-0.01,0.3929,0.1838,0.011,6.4426,perpendicular,True,clean,undisturbed,stable,good,plausible,10.17,10.08
2021-01-19_tha,2021-01-19,2021,1,tha,4.4,12.0,74.3,270.2,2.73,0.02,0.5246,0.0506,0.0289,6.739,perpendicular,True,clean,undisturbed,stable,good,plausible,9.2,9.18
2021-01-19_thd,2021-01-19,2021,1,thd,7.5,12.0,78.7,263.9,2.72,-0.62,0.4004,0.2018,0.0186,3.7955,perpendicular,True,clean,undisturbed,stable,good,plausible,9.91,9.83
2021-01-19_the,2021-01-19,2021,1,the,7.3,12.0,76.3,269.0,2.69,-0.1,0.3045,0.2907,0.0172,3.4893,perpendicular,True,clean,undisturbed,stable,good,plausible,10.46,10.38
2021-01-20_the,2021-01-20,2021,1,the,6.9,11.9,67.2,60.1,2.18,1.97,0.4277,0.1015,0.0188,3.0873,perpendicular,True,clean,undisturbed,stable,good,plausible,10.2,10.13
2021-01-21_the,2021-01-21,2021,1,the,8.1,11.6,83.7,129.0,1.53,-0.77,0.3226,0.0605,0.9386,2.522,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.15,11.04
2021-01-23_the,2021-01-23,2021,1,the,5.8,12.0,55.5,85.0,2.41,0.41,0.4898,0.0573,0.016,4.7209,intermediate,True,clean,undisturbed,stable,good,plausible,9.68,9.63
2021-02-06_tha,2021-02-06,2021,2,tha,16.0,11.0,65.1,36.8,5.5,1.91,0.4224,0.1577,0.0671,3.9623,perpendicular,True,clean,undisturbed,stable,good,plausible,9.15,8.8
2021-02-06_thd,2021-02-06,2021,2,thd,12.4,11.2,65.1,36.8,5.5,1.91,0.4753,0.1359,0.0411,3.6164,perpendicular,True,clean,undisturbed,stable,good,plausible,8.69,8.48
2021-02-06_the,2021-02-06,2021,2,the,14.8,11.0,65.1,36.8,5.5,1.91,0.2399,0.4044,0.2083,3.1088,perpendicular,True,clean,undisturbed,stable,good,plausible,10.02,9.69
2021-02-07_tha,2021-02-07,2021,2,tha,10.0,11.4,76.3,156.9,5.51,-2.32,0.52,0.0499,0.0675,6.2822,perpendicular,True,clean,uncertain,stable,good,plausible,7.58,7.47
2021-02-07_thd,2021-02-07,2021,2,thd,8.2,11.5,70.0,130.8,5.54,-0.81,0.5145,0.03,0.0799,3.1376,perpendicular,True,clean,uncertain,stable,good,plausible,7.49,7.42
2021-02-07_the,2021-02-07,2021,2,the,5.5,11.6,77.4,147.8,5.41,-3.18,0.4624,0.1412,0.0517,3.8297,perpendicular,True,clean,undisturbed,stable,good,plausible,7.49,7.46
2021-12-29_tha,2021-12-29,2021,12,tha,9.6,12.3,80.1,45.6,8.4,7.6,0.4679,0.1473,0.5524,3.3269,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,7.48,7.38
